ID	Gene Name	Species	BBID	BIOCARTA	COG_ONTOLOGY	GOTERM_BP_DIRECT	GOTERM_CC_DIRECT	GOTERM_MF_DIRECT	INTERPRO	KEGG_PATHWAY	OMIM_DISEASE	PIR_SUPERFAMILY	SMART	UP_KEYWORDS	UP_SEQ_FEATURE
6550	solute carrier family 9 member A3(SLC9A3)	Homo sapiens				GO:0006811~ion transport,GO:0051453~regulation of intracellular pH,GO:0071805~potassium ion transmembrane transport,GO:0098719~sodium ion import across plasma membrane,GO:1902600~hydrogen ion transmembrane transport,	GO:0005886~plasma membrane,GO:0005903~brush border,GO:0009986~cell surface,GO:0016021~integral component of membrane,GO:0016324~apical plasma membrane,GO:0031526~brush border membrane,GO:0070062~extracellular exosome,	GO:0005515~protein binding,GO:0015299~solute:proton antiporter activity,GO:0015385~sodium:proton antiporter activity,GO:0015386~potassium:proton antiporter activity,GO:0030165~PDZ domain binding,	IPR004709:Na+/H+ exchanger,IPR006153:Cation/H+ exchanger,IPR018410:Na+/H+ exchanger, isoforms 3/5,IPR018422:Cation/H+ exchanger, CPA1 family,	hsa04964:Proximal tubule bicarbonate reclamation,hsa04974:Protein digestion and absorption,hsa04976:Bile secretion,hsa04978:Mineral absorption,				Alternative splicing,Antiport,Cell membrane,Complete proteome,Disease mutation,Glycoprotein,Ion transport,Membrane,Phosphoprotein,Polymorphism,Reference proteome,Signal,Sodium,Sodium transport,Transmembrane,Transmembrane helix,Transport,	chain:Sodium/hydrogen exchanger 3,glycosylation site:N-linked (GlcNAc...),modified residue,region of interest:A (M1) hydrophobic,region of interest:B (M2) hydrophobic,region of interest:Interaction with PDZD3,region of interest:L, hydrophobic,sequence variant,topological domain:Cytoplasmic,topological domain:Extracellular,transmembrane region,
150159	solute carrier family 9 member B1(SLC9B1)	Homo sapiens				GO:0034220~ion transmembrane transport,GO:0035725~sodium ion transmembrane transport,GO:1902600~hydrogen ion transmembrane transport,	GO:0005886~plasma membrane,GO:0016021~integral component of membrane,	GO:0015299~solute:proton antiporter activity,GO:0015385~sodium:proton antiporter activity,	IPR006153:Cation/H+ exchanger,					Alternative splicing,Complete proteome,Membrane,Polymorphism,Reference proteome,Transmembrane,Transmembrane helix,Transport,	chain:Sodium/hydrogen exchanger-like domain- containing protein 1,sequence conflict,sequence variant,splice variant,transmembrane region,
9784	sorting nexin 17(SNX17)	Homo sapiens				GO:0003279~cardiac septum development,GO:0006707~cholesterol catabolic process,GO:0006886~intracellular protein transport,GO:0006898~receptor-mediated endocytosis,GO:0007165~signal transduction,GO:0016197~endosomal transport,GO:0030100~regulation of endocytosis,GO:0035904~aorta development,GO:0060976~coronary vasculature development,GO:1990126~retrograde transport, endosome to plasma membrane,	GO:0005737~cytoplasm,GO:0005768~endosome,GO:0005769~early endosome,GO:0005794~Golgi apparatus,GO:0005829~cytosol,GO:0010008~endosome membrane,GO:0016020~membrane,GO:0016023~cytoplasmic, membrane-bounded vesicle,GO:0030659~cytoplasmic vesicle membrane,GO:0031410~cytoplasmic vesicle,GO:0043231~intracellular membrane-bounded organelle,GO:0043234~protein complex,	GO:0005102~receptor binding,GO:0005515~protein binding,GO:0008022~protein C-terminus binding,GO:0035091~phosphatidylinositol binding,GO:0050750~low-density lipoprotein particle receptor binding,	IPR000159:Ras-association,IPR001683:Phox homologous domain,				SM00312:PX,	3D-structure,Alternative splicing,Complete proteome,Cytoplasm,Cytoplasmic vesicle,Direct protein sequencing,Endosome,Lipid-binding,Membrane,Phosphoprotein,Protein transport,Proteomics identification,Reference proteome,Transport,	chain:Sorting nexin-17,domain:PX,domain:Ras-associating,helix,modified residue,mutagenesis site,sequence conflict,strand,
79856	sorting nexin 22(SNX22)	Homo sapiens				GO:0015031~protein transport,	GO:0030659~cytoplasmic vesicle membrane,	GO:0035091~phosphatidylinositol binding,	IPR001683:Phox homologous domain,				SM00312:PX,	3D-structure,Alternative splicing,Complete proteome,Cytoplasmic vesicle,Lipid-binding,Membrane,Protein transport,Reference proteome,Signal,Transport,	chain:Sorting nexin-22,domain:PX,helix,sequence conflict,strand,
6709	spectrin alpha, non-erythrocytic 1(SPTAN1)	Homo sapiens		h_deathPathway:Induction of apoptosis through DR3 and DR4/5 Death Receptors ,h_fasPathway:FAS signaling pathway ( CD95 ),h_hivnefPathway:HIV-I Nef: negative effector of Fas and TNF,h_PDZsPathway:Synaptic Proteins at the Synaptic Junction,h_tnfr1Pathway:TNFR1 Signaling Pathway,h_uCalpainPathway:uCalpain and friends in Cell spread,		GO:0000165~MAPK cascade,GO:0006888~ER to Golgi vesicle-mediated transport,GO:0007010~cytoskeleton organization,GO:0007411~axon guidance,GO:0043547~positive regulation of GTPase activity,GO:0051693~actin filament capping,GO:0098609~cell-cell adhesion,	GO:0005829~cytosol,GO:0005913~cell-cell adherens junction,GO:0008091~spectrin,GO:0015630~microtubule cytoskeleton,GO:0016020~membrane,GO:0043231~intracellular membrane-bounded organelle,GO:0070062~extracellular exosome,GO:1903561~extracellular vesicle,	GO:0003779~actin binding,GO:0005088~Ras guanyl-nucleotide exchange factor activity,GO:0005200~structural constituent of cytoskeleton,GO:0005509~calcium ion binding,GO:0005515~protein binding,GO:0005516~calmodulin binding,GO:0098641~cadherin binding involved in cell-cell adhesion,	IPR001452:Src homology-3 domain,IPR002017:Spectrin repeat,IPR002048:EF-hand domain,IPR011992:EF-hand-like domain,IPR013315:Spectrin alpha chain, SH3 domain,IPR014837:EF-hand, Ca insensitive,IPR018159:Spectrin/alpha-actinin,IPR018247:EF-Hand 1, calcium-binding site,		613477~Epileptic encephalopathy, early infantile, 5,		SM00054:EFh,SM00150:SPEC,SM00326:SH3,	3D-structure,Acetylation,Actin capping,Actin-binding,Alternative splicing,Calcium,Calmodulin-binding,Coiled coil,Complete proteome,Cytoplasm,Cytoskeleton,Direct protein sequencing,Disease mutation,Epilepsy,Mental retardation,Metal-binding,Phosphoprotein,Polymorphism,Proteomics identification,Reference proteome,Repeat,SH3 domain,	calcium-binding region:1,calcium-binding region:2,chain:Spectrin alpha chain, brain,domain:EF-hand 1,domain:EF-hand 2,domain:EF-hand 3,domain:SH3,helix,modified residue,repeat:Spectrin 1,repeat:Spectrin 10,repeat:Spectrin 11,repeat:Spectrin 12,repeat:Spectrin 13,repeat:Spectrin 14,repeat:Spectrin 15,repeat:Spectrin 16,repeat:Spectrin 17,repeat:Spectrin 18,repeat:Spectrin 19,repeat:Spectrin 2,repeat:Spectrin 20,repeat:Spectrin 21,repeat:Spectrin 22,repeat:Spectrin 23,repeat:Spectrin 3,repeat:Spectrin 4,repeat:Spectrin 5,repeat:Spectrin 6,repeat:Spectrin 7,repeat:Spectrin 8,repeat:Spectrin 9,sequence conflict,sequence variant,site:Cleavage; by mu-calpain,splice variant,
124976	sphingolipid transporter 2(SPNS2)	Homo sapiens				GO:0001782~B cell homeostasis,GO:0002920~regulation of humoral immune response,GO:0003376~sphingosine-1-phosphate signaling pathway,GO:0006665~sphingolipid metabolic process,GO:0006869~lipid transport,GO:0040011~locomotion,GO:0043029~T cell homeostasis,GO:0048073~regulation of eye pigmentation,GO:0048535~lymph node development,GO:0055085~transmembrane transport,GO:0060348~bone development,GO:0072676~lymphocyte migration,	GO:0005765~lysosomal membrane,GO:0016021~integral component of membrane,GO:0031982~vesicle,	GO:0046624~sphingolipid transporter activity,	IPR011701:Major facilitator superfamily,IPR020846:Major facilitator superfamily domain,					Complete proteome,Lipid transport,Membrane,Reference proteome,Transmembrane,Transmembrane helix,Transport,	chain:Protein spinster homolog 2,mutagenesis site,sequence conflict,transmembrane region,
90864	splA/ryanodine receptor domain and SOCS box containing 3(SPSB3)	Homo sapiens				GO:0016567~protein ubiquitination,GO:0035556~intracellular signal transduction,	GO:0005622~intracellular,	GO:0005515~protein binding,	IPR001496:SOCS protein, C-terminal,IPR001870:B30.2/SPRY domain,IPR003877:SPla/RYanodine receptor SPRY,IPR013320:Concanavalin A-like lectin/glucanase, subgroup,				SM00449:SPRY,SM00969:SM00969,	Complete proteome,Polymorphism,Proteomics identification,Receptor,Reference proteome,	chain:SPRY domain-containing SOCS box protein 3,domain:B30.2/SPRY,domain:SOCS box,sequence conflict,sequence variant,
140890	splicing regulatory glutamic acid and lysine rich protein 1(SREK1)	Homo sapiens				GO:0000381~regulation of alternative mRNA splicing, via spliceosome,GO:0006397~mRNA processing,GO:0008380~RNA splicing,	GO:0005654~nucleoplasm,GO:0005681~spliceosomal complex,	GO:0000166~nucleotide binding,GO:0003676~nucleic acid binding,GO:0005515~protein binding,GO:0044822~poly(A) RNA binding,	IPR000504:RNA recognition motif domain,IPR012677:Nucleotide-binding, alpha-beta plait,				SM00360:RRM,	Alternative splicing,Complete proteome,Direct protein sequencing,mRNA processing,mRNA splicing,Nucleus,Phosphoprotein,Proteomics identification,Reference proteome,Spliceosome,	chain:Splicing factor, arginine/serine-rich 12,compositionally biased region:Arg/Glu/Lys/Ser-rich,domain:RRM,modified residue,splice variant,
8303	stannin(SNN)	Homo sapiens				GO:0006950~response to stress,GO:0009628~response to abiotic stimulus,	GO:0005741~mitochondrial outer membrane,GO:0016021~integral component of membrane,		IPR015135:Stannin transmembrane,IPR015136:Stannin unstructured linker,IPR015137:Stannin cytoplasmic,IPR027435:Stannin,					3D-structure,Complete proteome,Membrane,Mitochondrion,Mitochondrion outer membrane,Phosphoprotein,Polymorphism,Reference proteome,Transmembrane,Transmembrane helix,	chain:Stannin,helix,modified residue,sequence variant,strand,topological domain:Cytoplasmic,topological domain:Mitochondrial intermembrane,transmembrane region,turn,
57451	teneurin transmembrane protein 2(TENM2)	Homo sapiens			Cell envelope biogenesis, outer membrane,	GO:0000122~negative regulation of transcription from RNA polymerase II promoter,GO:0006351~transcription, DNA-templated,GO:0007157~heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules,GO:0007165~signal transduction,GO:0007411~axon guidance,GO:0016337~single organismal cell-cell adhesion,GO:0035584~calcium-mediated signaling using intracellular calcium source,GO:0051491~positive regulation of filopodium assembly,GO:0097264~self proteolysis,	GO:0005622~intracellular,GO:0005634~nucleus,GO:0005783~endoplasmic reticulum,GO:0005794~Golgi apparatus,GO:0005886~plasma membrane,GO:0005887~integral component of plasma membrane,GO:0005911~cell-cell junction,GO:0016605~PML body,GO:0030054~cell junction,GO:0030175~filopodium,GO:0030425~dendrite,GO:0030426~growth cone,GO:0043005~neuron projection,GO:0043197~dendritic spine,GO:0045202~synapse,GO:0045211~postsynaptic membrane,	GO:0005102~receptor binding,GO:0005509~calcium ion binding,GO:0042803~protein homodimerization activity,GO:0046982~protein heterodimerization activity,GO:0050839~cell adhesion molecule binding,	IPR000742:Epidermal growth factor-like domain,IPR001881:EGF-like calcium-binding,IPR006530:YD repeat,IPR008969:Carboxypeptidase-like, regulatory domain,IPR009471:Teneurin intracellular, N-terminal,IPR011042:Six-bladed beta-propeller, TolB-like,IPR011044:Quinoprotein amine dehydrogenase, beta chain-like,IPR013032:EGF-like, conserved site,IPR022385:Rhs repeat-associated core,				SM00179:EGF_CA,SM00181:EGF,	Alternative splicing,Cell adhesion,Cell junction,Cell membrane,Cell projection,Cleavage on pair of basic residues,Complete proteome,Disulfide bond,EGF-like domain,Endoplasmic reticulum,Glycoprotein,Golgi apparatus,Membrane,Nucleus,Phosphoprotein,Polymorphism,Postsynaptic cell membrane,Proteomics identification,Reference proteome,Repeat,Repressor,Signal-anchor,Synapse,Synaptosome,Transcription,Transcription regulation,Transmembrane,Transmembrane helix,	chain:Teneurin-2,compositionally biased region:Poly-Ser,disulfide bond,domain:EGF-like 1,domain:EGF-like 2,domain:EGF-like 3,domain:EGF-like 4,domain:EGF-like 5,domain:EGF-like 6,domain:EGF-like 7,domain:EGF-like 8,domain:Teneurin N-terminal,glycosylation site:N-linked (GlcNAc...),modified residue,repeat:NHL 1,repeat:NHL 2,repeat:NHL 3,repeat:NHL 4,repeat:NHL 5,repeat:YD 1,repeat:YD 10,repeat:YD 11,repeat:YD 12,repeat:YD 13,repeat:YD 14,repeat:YD 15,repeat:YD 16,repeat:YD 17,repeat:YD 18,repeat:YD 19,repeat:YD 2,repeat:YD 20,repeat:YD 21,repeat:YD 22,repeat:YD 23,repeat:YD 3,repeat:YD 4,repeat:YD 5,repeat:YD 6,repeat:YD 7,repeat:YD 8,repeat:YD 9,sequence conflict,sequence variant,topological domain:Cytoplasmic,topological domain:Extracellular,transmembrane region,
84817	thioredoxin domain containing 17(TXNDC17)	Homo sapiens				GO:0033209~tumor necrosis factor-mediated signaling pathway,GO:0055114~oxidation-reduction process,GO:0098869~cellular oxidant detoxification,	GO:0005829~cytosol,GO:0070062~extracellular exosome,	GO:0004601~peroxidase activity,GO:0005515~protein binding,GO:0047134~protein-disulfide reductase activity,	IPR010357:Protein of unknown function DUF953, thioredoxin-like,IPR012336:Thioredoxin-like fold,					3D-structure,Acetylation,Complete proteome,Cytoplasm,Direct protein sequencing,Disulfide bond,Proteomics identification,Redox-active center,Reference proteome,	active site:Nucleophile,chain:Thioredoxin domain-containing protein 17,disulfide bond,domain:Thioredoxin,helix,modified residue,mutagenesis site,site:Contributes to redox potential value,strand,turn,
10190	thioredoxin domain containing 9(TXNDC9)	Homo sapiens				GO:0008616~queuosine biosynthetic process,GO:0045454~cell redox homeostasis,GO:0098609~cell-cell adhesion,	GO:0005634~nucleus,GO:0005737~cytoplasm,GO:0005813~centrosome,GO:0005913~cell-cell adherens junction,GO:0030496~midbody,	GO:0005515~protein binding,GO:0008479~queuine tRNA-ribosyltransferase activity,GO:0098641~cadherin binding involved in cell-cell adhesion,	IPR012336:Thioredoxin-like fold,IPR013766:Thioredoxin domain,					Alternative splicing,Coiled coil,Complete proteome,Cytoplasm,Cytoskeleton,Nucleus,Phosphoprotein,Polymorphism,Proteomics identification,Reference proteome,	chain:Thioredoxin domain-containing protein 9,domain:Thioredoxin,modified residue,sequence conflict,sequence variant,
7298	thymidylate synthetase(TYMS)	Homo sapiens	1.RBphosphoE2F,			GO:0000082~G1/S transition of mitotic cell cycle,GO:0000083~regulation of transcription involved in G1/S transition of mitotic cell cycle,GO:0006139~nucleobase-containing compound metabolic process,GO:0006231~dTMP biosynthetic process,GO:0006235~dTTP biosynthetic process,GO:0006417~regulation of translation,GO:0007568~aging,GO:0007623~circadian rhythm,GO:0008283~cell proliferation,GO:0009157~deoxyribonucleoside monophosphate biosynthetic process,GO:0009636~response to toxic substance,GO:0016049~cell growth,GO:0019088~immortalization of host cell by virus,GO:0019860~uracil metabolic process,GO:0032259~methylation,GO:0032570~response to progesterone,GO:0033189~response to vitamin A,GO:0034097~response to cytokine,GO:0035999~tetrahydrofolate interconversion,GO:0042493~response to drug,GO:0045471~response to ethanol,GO:0046078~dUMP metabolic process,GO:0046134~pyrimidine nucleoside biosynthetic process,GO:0046653~tetrahydrofolate metabolic process,GO:0046683~response to organophosphorus,GO:0048589~developmental growth,GO:0051216~cartilage development,GO:0051384~response to glucocorticoid,GO:0051593~response to folic acid,GO:0060574~intestinal epithelial cell maturation,GO:0071897~DNA biosynthetic process,GO:0097421~liver regeneration,	GO:0005634~nucleus,GO:0005654~nucleoplasm,GO:0005730~nucleolus,GO:0005737~cytoplasm,GO:0005739~mitochondrion,GO:0005743~mitochondrial inner membrane,GO:0005759~mitochondrial matrix,GO:0005829~cytosol,	GO:0000166~nucleotide binding,GO:0003729~mRNA binding,GO:0004799~thymidylate synthase activity,GO:0005542~folic acid binding,GO:0008144~drug binding,GO:0042803~protein homodimerization activity,GO:0048037~cofactor binding,	IPR000398:Thymidylate synthase,IPR020940:Thymidylate synthase, active site,IPR023451:Thymidylate synthase/dCMP hydroxymethylase domain,	hsa00240:Pyrimidine metabolism,hsa00670:One carbon pool by folate,hsa01100:Metabolic pathways,				3D-structure,Alternative splicing,Complete proteome,Cytoplasm,Direct protein sequencing,Membrane,Methyltransferase,Mitochondrion,Mitochondrion inner membrane,Nucleotide biosynthesis,Nucleus,Phosphoprotein,Reference proteome,Transferase,	chain:Thymidylate synthase,helix,modified residue,strand,turn,
7112	thymopoietin(TMPO)	Homo sapiens				GO:0006355~regulation of transcription, DNA-templated,GO:0098609~cell-cell adhesion,	GO:0000785~chromatin,GO:0005634~nucleus,GO:0005635~nuclear envelope,GO:0005637~nuclear inner membrane,GO:0005737~cytoplasm,GO:0005789~endoplasmic reticulum membrane,GO:0005913~cell-cell adherens junction,GO:0016020~membrane,GO:0016021~integral component of membrane,GO:0031965~nuclear membrane,	GO:0003677~DNA binding,GO:0005521~lamin binding,GO:0098641~cadherin binding involved in cell-cell adhesion,	IPR003887:LEM domain,IPR011015:LEM/LEM-like domain,IPR013146:LEM-like domain,IPR021623:Lamina-associated polypeptide 2 alpha,		613740~Cardiomyopathy, dilated, 1T,		SM00540:LEM,SM01261:SM01261,	3D-structure,Acetylation,Alternative splicing,Cardiomyopathy,Chromosome,Citrullination,Coiled coil,Complete proteome,Cytoplasm,Direct protein sequencing,Disease mutation,DNA-binding,Membrane,Methylation,Nucleus,Pharmaceutical,Phosphoprotein,Polymorphism,Proteomics identification,Reference proteome,Signal-anchor,Transmembrane,Transmembrane helix,	chain:Lamina-associated polypeptide 2, isoform alpha,chain:Lamina-associated polypeptide 2, isoforms beta/gamma,domain:LEM,domain:LEM-like,helix,modified residue,peptide:Thymopentin,peptide:Thymopoietin,region of interest:Binds lamins B,region of interest:Linker,region of interest:NAKAP95-binding C,region of interest:NAKAP95-binding N,region of interest:Nucleoplasmic,sequence variant,short sequence motif:Nuclear localization signal,splice variant,strand,topological domain:Lumenal,transmembrane region,turn,
